2024-09-01 15:47:38,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $64
2024-09-01 15:47:38,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $20
2024-09-01 15:47:38,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $27
2024-09-01 15:47:41,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $76
2024-09-01 15:47:41,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $69
2024-09-01 15:47:41,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $20
2024-09-01 15:47:41,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $27
2024-09-01 15:47:44,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $62
2024-09-01 15:47:44,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $69
2024-09-01 15:47:44,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:47:44,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $26
2024-09-01 15:47:47,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $64
2024-09-01 15:47:47,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $62
2024-09-01 15:47:48,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $26
2024-09-01 15:47:48,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:47:50,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $78
2024-09-01 15:47:50,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $67
2024-09-01 15:47:51,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $20
2024-09-01 15:47:51,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $26
2024-09-01 15:47:53,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $62
2024-09-01 15:47:53,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $67
2024-09-01 15:47:54,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:47:54,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $26
2024-09-01 15:47:56,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $64
2024-09-01 15:47:56,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $62
2024-09-01 15:47:57,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:47:57,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $30
2024-09-01 15:47:59,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $63
